Song_Name,Song_Link,Artist_Name,Stream_Count,Release Date,Musical_Era,Voice_Presence,Predominant_Voice_Gender,Genre_Tags,Sub_Genre_Tags,Free Genre,Description,Instrument_Tags,Emotional_Profile,Mood_Tags,Simple_Mood_Tags,Character_Tags,Movement_Tags,Energy,BPM,Key,Meter
"What Else Can I Do? (From ""Encanto"") - Piano Version",0EpkvOcdk5AimAQI3U0kud,Nikolai Tal,2932385,2022-11-04,contemporary,none,none,ambient,,instrumental worship,warm and tender piano solo create a feeling of warmth before the heart - felt emotion.,piano,balanced,"reflective,nostalgic,warm,calm,sentimental,intimate,emotional,melancholic,hopeful,tender,dreamy,introspective,delicate,poignant,peaceful,thoughtful,soft,serene,bittersweet,lonely,light,sad,quiet","romantic,chilled,calm",warm,flowing,low,116,bMajor,4/4
"Someday My Prince Will Come (From ""Snow White And The Seven Dwarfs"") - Sleep",3UzhgqsQfebDdRpQQedA2Z,Slumbering Tapes,1398861,2023-03-16,contemporary,none,none,ambient,,piano,"gentle, reflective piano chords and melody, flowing arpeggios create a sense of forward motion.",piano,negative,"nostalgic,reflective,intimate,melancholic,emotional,sentimental,lonely,thoughtful,soft,poignant,delicate,calm,bittersweet,sad,tender,introspective,warm,blue,serene","romantic,sad,calm","sparse,warm,sophisticated","flowing,steady",low,69,abMajor,3/4
"The Girl Who Fell From the Sky (From ""Laputa Castle in the Sky"") [Piano Version]",3y1quaFxWnlWdqtefLD7at,Nikolai Tal,9528093,2022-07-13,contemporary,none,none,"classical,ambient",,neo classical,"gentle, reflective piano and strings.",piano,balanced,"calm,soft,peaceful,dreamy,reflective,intimate,delicate,warm,tender,nostalgic,tranquil,serene,quiet,soothing,leisurely,light,sentimental,introspective","romantic,chilled,calm",warm,"flowing,steady",low,85,dMajor,4/4
"Colors Of The Wind (From ""Pocahontas"") - Piano",1bkIlUggIwfviwrndV2F0b,Slumbering Tapes,2303440,2023-03-03,contemporary,none,none,ambient,,piano,gentle and emotive solo piano arrangement of the well - known childrens song.,piano,balanced,"reflective,intimate,delicate,tender,nostalgic,calm,peaceful,sentimental,warm,soft,serene,emotional,graceful,dreamy,melancholic,light,introspective,quiet,romantic,tranquil,bittersweet,hopeful","romantic,calm,chilled",warm,flowing,low,75,dbMajor,4/4
"The Shire (From ""The Lord of the Rings: The Fellowship of the Ring"") - Piano Version",1EGcOcgrHsfhQ0wCjyZyd2,Elden Tales,3898601,2023-01-13,contemporary,none,none,"classical,ambient",,neo classical,"gentle, reflective piano and strings.",piano,balanced,"reflective,nostalgic,calm,intimate,soft,delicate,warm,tender,dreamy,thoughtful,peaceful,introspective,melancholic,lonely,bittersweet,sentimental,serene","romantic,chilled,calm",warm,flowing,low,75,dMajor,4/4
"Married Life (From ""Up"") - Piano",2B3XVsgJ4moCkccb9qtbDK,Slumbering Tapes,1388168,2023-03-16,contemporary,none,none,ambient,,piano,dreamy and nostalgic. piano solo.,piano,balanced,"reflective,nostalgic,intimate,warm,tender,peaceful,calm,melancholic,bittersweet,serene,delicate,dreamy,introspective,sentimental,soft,quiet","romantic,calm,chilled",warm,"flowing,steady",low,66,fMajor,3/4
"Prince Ali (From ""Aladdin"") - Sleepy",497C2CeLEJFXADujZTg7qr,Slumbering Tapes,1392641,2023-03-03,contemporary,none,none,ambient,,piano,"a delicate, heartwarming solo piano theme. a nostalgic sense of nostalgia and love.",piano,negative,"nostalgic,soft,intimate,reflective,delicate,calm,melancholic,tender,thoughtful,peaceful,lonely,leisurely,light,warm,sentimental,dreamy,bittersweet,emotional","romantic,sad,chilled","warm,sparkling,magical,sparse,playful,sophisticated,ethereal,mysterious",flowing,low,72,bMinor,4/4
"Reflection (From ""Mulan"") - Sleep",70xsZKU1lt1WDL2G17jSxh,Slumbering Tapes,1368179,2023-03-16,contemporary,none,none,ambient,,piano,sad and lonely solo piano piece with a melancholic atmosphere.,piano,negative,"lonely,calm,reflective,melancholic,nostalgic,blue,intimate,introspective,peaceful,sad,bittersweet,thoughtful,delicate,quiet,emotional,poignant,tender,soft,serene,sentimental,tranquil,dreamy,warm,mournful,soothing","sad,calm,romantic","warm,ethereal,sparse",flowing,low,72,gMajor,4/4
"Waiting On A Miracle (From ""Encanto"") - Soft Piano Version",2oJEfN4ldS6jZhbqbOlk9E,Nikolai Tal,3273581,2023-01-06,contemporary,none,none,ambient,,neo-classical,the well - known christian hymn for solo piano.,piano,balanced,"soft,tender,delicate,warm,peaceful,sweet,calm,intimate,innocent,serene,dreamy,reflective,light,sentimental,quiet,soothing,tranquil,nostalgic,graceful,hopeful","romantic,chilled,calm","playful,warm,sophisticated",flowing,low,80,aMajor,3/4
"I See The Light (From ""Tangled"") - Piano",63hLqFrA1J0I1uD8NjI5Du,Slumbering Tapes,1391824,2023-03-16,contemporary,none,none,ambient,,piano,"beautiful, tender solo piano theme, nostalgic melody, sparse middle section and ending.",piano,negative,"intimate,soft,reflective,calm,nostalgic,delicate,peaceful,tender,lonely,quiet,melancholic,introspective,sentimental,warm,dreamy,serene,thoughtful,bittersweet,emotional,tranquil,light,poignant","romantic,calm,sad",warm,flowing,low,73,cMajor,4/4
"Nausicaä Requiem (From ""Nausicaä of the Valley of the Wind"") [Piano Version]",25qY3HV4kj52jE2wKCl50O,Nikolai Tal,8842155,2022-07-13,contemporary,none,none,"classical,ambient",,"background piano, tropical house",gentle and emotive solo piano arrangement of the well - known children's song.,piano,positive,"warm,soft,tender,delicate,reflective,calm,hopeful,peaceful,sweet,light,nostalgic,intimate,serene,innocent,dreamy","chilled,romantic,calm","warm,playful","flowing,steady",low,80,gMajor,4/4
"君をのせて / Carrying You (From ""Laputa Castle In The Sky"") - Instrumental Piano",2cVFJcf0DtAmC42zwBKsHX,Architect of Dreams,11455447,2023-01-12,contemporary,none,none,"classical,ambient",,background piano,"gentle, reflective piano and strings.",piano,negative,"soft,calm,delicate,intimate,reflective,peaceful,nostalgic,tender,warm,dreamy,quiet,tranquil,serene,sentimental,introspective,thoughtful,melancholic,light,lonely,bittersweet,soothing,leisurely,innocent,sweet","romantic,chilled,calm",warm,"flowing,steady",low,102,fsMajor,4/4
"Isabela La Perfecta (From ""Encanto"") - Piano Version",1qVqTBuZ6JYUlvKdOHKXfp,Nikolai Tal,4598033,2022-11-18,contemporary,none,none,ambient,,piano,"a reflective, solo piano melody, mournful, nostalgic, and simple.",piano,negative,"reflective,sad,emotional,poignant,melancholic,lonely,nostalgic,thoughtful,introspective,bittersweet,calm,mournful,blue,sentimental,intimate,delicate,serene,solemn,serious","sad,calm,romantic",sparse,flowing,low,69,gMinor,4/4
"How Far I'll Go (From ""Moana"") - Sleepy",027uEBtAxfOAv8AqmOHFXG,Slumbering Tapes,1396305,2023-03-03,contemporary,none,none,ambient,,piano,"warm and tender piano solo, nostalgic theme. nostalgic and heart - warming.",piano,balanced,"warm,reflective,peaceful,tender,calm,dreamy,nostalgic,delicate,serene,intimate,hopeful,light,tranquil,introspective,soft,thoughtful,bittersweet,sentimental,soothing","romantic,chilled,calm",warm,flowing,low,72,eMajor,4/4
"For the First Time in Forever (From ""Frozen"") - Piano Version",2f6lNNaQDMWXlDV4H62wXp,Nikolai Tal,2913548,2022-10-21,contemporary,none,none,ambient,,instrumental worship,warm and tender solo piano theme with nostalgic sentiment.,piano,balanced,"reflective,sentimental,warm,soft,nostalgic,intimate,tender,calm,peaceful,dreamy,hopeful,delicate,romantic,emotional,serene,melancholic,quiet,loving,graceful,introspective,poignant,soothing,bittersweet,light,tranquil,leisurely,thoughtful","romantic,chilled,calm","warm,sophisticated",flowing,low,92,fMajor,4/4
"Under The Sea (From ""The Little Mermaid"") - Sleepy",1c9odYkgnm4JFC1XPoJhOW,Slumbering Tapes,1365637,2023-03-03,contemporary,none,none,ambient,,piano,"beautiful, gentle - romantic solo piano ballad featuring a catchy theme, glockenspiel as well as a groovy double bass.",piano,positive,"soft,intimate,sweet,warm,delicate,tender,calm,innocent,light,reflective,peaceful,nostalgic,bright,serene","romantic,chilled,calm",warm,"flowing,steady",low,72,bbMajor,4/4
"Journey To The West (From ""Princess Mononoke"") [Piano Version]",6PTRkSmSi2h3Djgtvdo7Hh,Nikolai Tal,8364597,2022-07-13,contemporary,none,none,"classical,ambient",,neo classical,melancholic - romantic solo piano ballad featuring a dreamy - playful glockenspiel.,piano,negative,"calm,nostalgic,reflective,intimate,soft,delicate,lonely,melancholic,dreamy,peaceful,thoughtful,introspective,bittersweet,tender,emotional,poignant,tranquil,serene,quiet,sad,blue,sentimental","romantic,calm,chilled","warm,ethereal,sparse,magical,sophisticated,sparkling,playful,mysterious","flowing,steady",low,66,dsMinor,4/4
"I'll Make A Man Out Of You (From ""Mulan"") - Sleep",0HHhqpwsKE7heBgksGarNd,Slumbering Tapes,1328603,2023-03-16,contemporary,none,none,ambient,,piano,"reflective, emotive piano with a sentimental feel.","bassGuitar,piano",balanced,"nostalgic,reflective,soft,intimate,emotional,sentimental,calm,warm,melancholic,leisurely,tender,dreamy,poignant,bittersweet,thoughtful,delicate,lonely,serene,hopeful,introspective","romantic,calm,chilled",warm,"flowing,steady",low,85,gMajor,4/4
"Part Of Your World (From ""The Little Mermaid"") - Sleepy",74OKQxKFdq1NKLspwXJtLD,Slumbering Tapes,1350421,2023-03-03,contemporary,none,none,ambient,,piano,solo piano track with a romantically dreamy melody. well - suited as a score for drama or romance!,piano,balanced,"calm,reflective,delicate,peaceful,nostalgic,warm,tender,intimate,serene,thoughtful,introspective,soft,tranquil,light,bittersweet,lonely,dreamy","romantic,calm,chilled",warm,flowing,low,178,fMajor,3/4
"Rainbow Connection (From ""The Muppet Movie"") [Piano Version]",5NhOwzRnBXvnnH2QDzaDwv,Nikolai Tal,3292453,2022-09-09,contemporary,none,none,ambient,,neo-classical,melancholic - romantic solo piano ballad featuring a dreamy solo acoustic guitar.,piano,balanced,"tender,delicate,reflective,warm,peaceful,serene,calm,intimate,nostalgic,soft",romantic,"warm,sophisticated,playful",flowing,low,66,bbMajor,3/4
"Be Our Guest (From ""Beauty And The Beast"") - Sleepy",0evaM6f7kPCkhkpjmV0a8y,Slumbering Tapes,1303767,2023-03-03,contemporary,none,none,ambient,,neo-classical,"a delicate, heartwarming contemporary piano track.","acousticGuitar,piano",balanced,"reflective,warm,nostalgic,tender,dreamy,calm,hopeful,serene,delicate,peaceful,light","romantic,chilled,calm",warm,flowing,low,69,gMajor,4/4
"Can You Feel The Love Tonight (From ""The Lion King"") - Sleep",2mTWllKLQNg1gYMjVwqXNe,Slumbering Tapes,1315168,2023-03-16,contemporary,none,none,ambient,,piano,"tender, reflective piano, and heart - wrenching solo violin.",piano,balanced,"reflective,nostalgic,intimate,warm,delicate,emotional,soft,calm,tender,sentimental,thoughtful,serene,hopeful","romantic,calm,chilled",warm,flowing,low,66,bbMajor,4/4
"The Lost Paradise (From ""Laputa Castle In The Sky"") [Piano Version]",6QN7Bia6sKwz8e6teWwygj,Nikolai Tal,6905452,2022-07-13,contemporary,none,none,"classical,ambient",,neo classical,delicate and reflective solo piano arrangement of the well - known children's song.,piano,balanced,"reflective,nostalgic,calm,soft,delicate,intimate,tender,peaceful","calm,romantic,chilled","warm,ethereal,sophisticated,sparse,playful,sparkling",flowing,low,75,dMajor,4/4
"A Whole New World (From ""Aladdin"") - Sleepy",3xN46j6pK3PZBTvHHr80AM,Slumbering Tapes,1310653,2023-03-03,contemporary,none,none,ambient,,neo-classical,"a gentle, flowing solo piano melody. light and heartwarming theme, played by pizzicato strings.",piano,balanced,"warm,soft,tender,reflective,calm,delicate,nostalgic,intimate,dreamy,peaceful,sweet,light,hopeful,serene,leisurely,innocent,tranquil,sentimental,graceful,bright","romantic,chilled",warm,"flowing,steady",low,112,dMajor,4/4
A Hilly Town / Opening Song (From,4EboFS4N4WOLCrtbnwkjzn,Elden Tales,2184824,2023-03-03,contemporary,none,none,ambient,,neo-classical,"tender, intimate piano chords and melody create a feeling of calm before returning to the mood. well - suited as a score for romance or drama.",piano,balanced,"nostalgic,reflective,soft,emotional,intimate,sentimental,leisurely,melancholic,warm,poignant,calm,tender,hopeful,bittersweet,thoughtful,lonely","chilled,romantic,calm","warm,sparse",flowing,low,66,cMajor,4/4
"¡Hola Casita! (From ""Encanto"") - Solo Piano Version",57hQTju8PNdHfUt7TbBY5W,Nikolai Tal,3851497,2022-10-07,contemporary,none,none,classical,,piano cover,"a reflective, solo piano melody, played on the arpeggios. well - suited as a score track for drama or romance!",piano,negative,"reflective,nostalgic,sentimental,soft,intimate,emotional,calm,warm,melancholic,tender,poignant,delicate,hopeful,peaceful,introspective,serene,dreamy,bittersweet","romantic,chilled,calm","warm,sophisticated",flowing,low,77,cMinor,4/4
"Closing Song (From ""The Nightmare Before Christmas"") - Piano Version",3ZQskcPQvrHHTaOJ4Zy0KU,Malou Mellow,4587064,2023-02-08,contemporary,none,none,ambient,,piano,melancholic - romantic solo piano ballad featuring a sparkling glockenspiel.,piano,negative,"lonely,blue,sad,melancholic,bittersweet,thoughtful,mournful,introspective,poignant,nostalgic,reflective,calm,barren,emotional,depressing,spiritual,peaceful,delicate,serene,serious","sad,calm,ethereal","ethereal,sparse,mysterious","flowing,nonrhythmic,steady",low,70,fsMajor,3/4
"Circle Of Life (From ""The Lion King"") - Sleepy",5YXvbg8vvjZKnlhOw5CuH3,Slumbering Tapes,1382199,2023-03-03,contemporary,none,none,ambient,,piano,romantic and nostalgic solo piano track.,piano,balanced,"reflective,nostalgic,intimate,tender,delicate,calm,warm,sentimental,melancholic,soft,thoughtful,peaceful,emotional,bittersweet,lonely,serene,introspective,light,dreamy,blue,poignant,quiet,tranquil","romantic,calm,chilled",warm,flowing,low,79,bbMajor,4/4
"When She Loved Me (From ""Toy Story 2"") - Piano Version",4KxqLZz7uo1jDJrPkUW0bM,Slumbering Tapes,3778826,2023-02-10,contemporary,none,none,ambient,,neo-classical,"dreamy, melancholic - romantic solo piano ballad featuring a sparkling glockenspiel and a gentle synthbass in the second half.",piano,negative,"calm,nostalgic,soft,dreamy,reflective,lonely,intimate,peaceful,delicate,introspective,tranquil,thoughtful,melancholic,emotional,serene,quiet,bittersweet,blue,tender,poignant,warm,sentimental,leisurely,sad,soothing","calm,ethereal,sad","ethereal,sparse,warm,sparkling",flowing,low,93,dbMajor,4/4
"Hola Casita (From ""Encanto"")",0HnDgskBWl30qxpbibrFQB,"Mellow Strings, Nikolai Tal",7189054,2023-01-27,contemporary,none,none,ambient,,background piano,romantic and nostalgic solo piano waltz.,piano,balanced,"nostalgic,soft,reflective,intimate,calm,delicate,tender,sentimental,peaceful","romantic,chilled,calm","playful,sophisticated,warm","flowing,steady",low,72,bbMinor,4/4
"Departure (From ""Kiki's Delivery Service"") - Piano Version",7s0oAkDxVknIkNy85hZdKD,Nikolai Tal,7478355,2023-03-03,contemporary,none,none,ambient,,background piano,"tender, flowing solo piano melody and harmonic arpeggios create a sense of introspective optimism.",piano,balanced,"soft,intimate,nostalgic,reflective,calm,tender,sentimental,delicate,warm,peaceful,dreamy,emotional,leisurely,tranquil,quiet,melancholic,light,serene,hopeful,sweet,romantic,lonely,introspective,bittersweet","romantic,chilled,calm",warm,flowing,low,170,fMajor,4/4
"Let It Go (From ""Frozen"") - Piano",20JQVHYenxILumG8GFeypA,Slumbering Tapes,5463653,2023-03-03,contemporary,none,none,ambient,,piano,"beautiful, gentle - positive solo piano piece featuring a catchy melody.",piano,balanced,"delicate,tender,intimate,reflective,warm,soft,nostalgic,sentimental,calm,hopeful,emotional,peaceful,graceful,sweet,light,serene,dreamy,innocent,romantic,thoughtful,tranquil","romantic,chilled,calm","warm,sophisticated,sparkling",flowing,low,62,gMajor,4/4
"Colors Of The Wind (From ""Pocahontas"") - Sleepy",7xTjyEO5u6WsQ8CTybjWeg,Slumbering Tapes,6451761,2023-03-03,contemporary,none,none,"classical,ambient",,background piano,melancholic - romantic solo piano ballad featuring a sparkling glockenspiel. well - suited for drama or romance!,piano,balanced,"nostalgic,reflective,delicate,intimate,thoughtful,calm,tender,melancholic,lonely,bittersweet,introspective,emotional,warm,serene,sentimental","romantic,chilled,calm",warm,flowing,low,69,dbMajor,4/4
"El Rio (From ""Encanto"") - Soft Piano Version",3tQnxhR3i84jM0Cr2mgdS8,Nikolai Tal,6276357,2022-12-01,contemporary,none,none,ambient,,neo-classical,"a slow, tender solo piano piece with a slightly melancholic melody. well - suited as a score for drama or romance!",piano,negative,"reflective,nostalgic,soft,melancholic,calm,sad,intimate,poignant,lonely,emotional,introspective,bittersweet,sentimental,solemn,peaceful,thoughtful,quiet,tender,serene,delicate,warm,leisurely","calm,romantic,sad","warm,sparse","flowing,steady",low,69,cMinor,4/4
"A Dream Is A Wish Your Heart Makes (From ""Cinderella"") - Piano Version",5eX9OyL4YpctLCqBsfnd2Y,Malou Mellow,5315193,2023-02-08,contemporary,none,none,ambient,,neo-classical,melancholic - romantic solo piano ballad featuring a dreamy - playful glockenspiel.,piano,negative,"lonely,calm,blue,delicate,peaceful,intimate,bittersweet,thoughtful,introspective,melancholic,quiet,reflective,nostalgic,tranquil,serene,dreamy,soft,tender","calm,sad,romantic","sparkling,ethereal,sparse,magical,playful,mysterious,warm",flowing,low,69,ebMajor,3/4
"Someday My Prince Will Come (From ""Snow White And The Seven Dwarfs"") - Piano",1PkDxSexqEhSUUr2ao7xLM,Slumbering Tapes,3382321,2023-03-16,contemporary,none,none,ambient,,piano,"sparse, sombre piano chords create a melancholic atmosphere.",piano,negative,"nostalgic,intimate,reflective,melancholic,lonely,soft,calm,emotional,sad,poignant,sentimental,delicate,bittersweet,thoughtful,introspective,blue,tender,peaceful,quiet,warm,serene,mournful,dreamy,tranquil","sad,romantic,calm",sparse,"flowing,steady",low,69,abMajor,3/4
